Unnamed: 0,Date,Team,Acquired,Relinquished,Notes
29719.0,2019-10-24,Bucks,, Frank Mason,placed on IL
29720.0,2019-10-24,Hawks,, Allen Crabbe,placed on IL with right knee injury
29721.0,2019-10-24,Hawks,, Chandler Parsons,placed on IL with knee injury
29722.0,2019-10-24,Rockets,, Nene / Nene Hilario / Maybyner Hilario,placed on IL with adductor injury
29723.0,2019-10-24,Warriors,, Alec Burks,placed on IL with sprained right ankle
29724.0,2019-10-24,Warriors,, Willie Cauley-Stein,placed on IL with left foot injury
29725.0,2019-10-25,Celtics,, Enes Kanter / Enes Freedom,placed on IL with bruised left knee
29726.0,2019-10-25,Hornets,, Nicolas Batum,placed on IL with fractured finger
29727.0,2019-10-25,Jazz,, Bojan Bogdanovic,placed on IL with sprained left ankle
29728.0,2019-10-25,Kings,, Marvin Bagley III,placed on IL with fractured right thumb
29729.0,2019-10-25,Knicks, Mitchell Robinson,,activated from IL
29730.0,2019-10-25,Mavericks,, Isaiah Roby,placed on IL
29731.0,2019-10-25,Mavericks, Ryan Broekhoff,,activated from IL
29732.0,2019-10-26,76ers,, Joel Embiid,placed on IL with sprained right ankle
29733.0,2019-10-26,Cavaliers, John Henson,,activated from IL
29734.0,2019-10-26,Celtics,, Daniel Theis,placed on IL with sprained left ankle
29735.0,2019-10-26,Celtics,, Tacko Fall,placed on IL with concussion
29736.0,2019-10-26,Celtics, Tacko Fall,,activated from IL
29737.0,2019-10-26,Heat, Udonis Haslem,,activated from IL
29738.0,2019-10-26,Jazz, Bojan Bogdanovic,,activated from IL
29739.0,2019-10-26,Pacers,, Jeremy Lamb,placed on IL with right hip pointer
29740.0,2019-10-26,Pelicans,, Jrue Holiday,placed on IL with sprained left knee
29741.0,2019-10-26,Pistons,, Reggie Jackson (Shon),placed on IL with back injury
29742.0,2019-10-26,Pistons, Jordan Bone,,activated from IL
29743.0,2019-10-26,Raptors, Rondae Hollis-Jefferson,,activated from IL
29744.0,2019-10-26,Suns,, Ricky Rubio,placed on IL with bruised left knee
29745.0,2019-10-26,Suns, Cameron Johnson,,activated from IL
29746.0,2019-10-27,Heat,, Derrick Jones Jr.,placed on IL with strained left groin
29747.0,2019-10-27,Warriors,, Kevon Looney,placed on IL with neuropathy
29748.0,2019-10-28,76ers, Joel Embiid,,activated from IL
29749.0,2019-10-28,Blazers,, Zach Collins,placed on IL with left shoulder injury
29750.0,2019-10-28,Cavaliers,, John Henson,placed on IL with strained right hamstring
29751.0,2019-10-28,Pistons,, Jordan Bone,placed on IL
29752.0,2019-10-28,Raptors, Patrick McCaw,,activated from IL
29753.0,2019-10-28,Suns, Ricky Rubio,,activated from IL
29754.0,2019-10-28,Suns,, Jared Harper,placed on IL
29755.0,2019-10-29,Hawks,, Evan Turner,placed on IL with left Achilles injury
29756.0,2019-10-29,Knicks,, Elfrid Payton,placed on IL with strained right hamstring
29757.0,2019-10-29,Mavericks,, Ryan Broekhoff,placed on IL
29758.0,2019-10-29,Mavericks, Dwight Powell,,activated from IL
29759.0,2019-10-29,Wizards, Troy Brown Jr.,,activated from IL
29760.0,2019-10-30,76ers,, Shake Milton,placed on IL with left knee injury
29761.0,2019-10-30,Celtics,, Jaylen Brown,placed on IL with illness
29762.0,2019-10-30,Celtics, Daniel Theis,,activated from IL
29763.0,2019-10-30,Celtics, Romeo Langford,,activated from IL
29764.0,2019-10-30,Clippers,, Kawhi Leonard,placed on IL
29765.0,2019-10-30,Clippers, Rodney McGruder,,activated from IL
29766.0,2019-10-30,Pacers,, Edmond Sumner,placed on IL with fractured right hand
29767.0,2019-10-30,Pacers, Jeremy Lamb,,activated from IL
29768.0,2019-10-30,Thunder,, Steven Adams,placed on IL with bruised left knee
29769.0,2019-10-30,Warriors,, Jacob Evans,placed on IL with strained left adductor
29770.0,2019-10-30,Warriors, Alec Burks,,activated from IL
29771.0,2019-10-30,Warriors, Willie Cauley-Stein,,activated from IL
29772.0,2019-10-31,Cavaliers,, Matthew Dellavedova,placed on IL for personal reasons (birth of child)
29773.0,2019-10-31,Clippers, Kawhi Leonard,,activated from IL
29774.0,2019-10-31,Hawks,, Trae Young,placed on IL with sprained right ankle
29775.0,2019-10-31,Heat,, K.Z. Okpala,placed on IL with left Achilles injury
29776.0,2019-10-31,Heat, James Johnson,,activated from IL
29777.0,2019-10-31,Nuggets,, Will Barton,placed on IL with toe injury
29778.0,2019-10-31,Pelicans, Jrue Holiday,,activated from IL
29779.0,2019-11-01,Bucks,, Kyle Korver,placed on IL
29780.0,2019-11-01,Celtics,, Robert Williams III,placed on IL with sore left hip
29781.0,2019-11-01,Knicks, Kadeem Allen,,activated from IL
29782.0,2019-11-01,Lakers, Kyle Kuzma,,activated from IL
29783.0,2019-11-01,Magic,, Michael Carter-Williams,placed on IL with bruised left hip
29784.0,2019-11-01,Pacers,, Myles Turner,placed on IL with sprained right ankle
29785.0,2019-11-01,Warriors,, Stephen Curry,placed on IL with fractured left hand
29786.0,2019-11-02,Bucks, Kyle Korver,,activated from IL
29787.0,2019-11-02,Jazz,, Ed Davis (Adam),placed on IL with fractured fibula in left leg
29788.0,2019-11-02,Magic,, Melvin Frazier Jr.,placed on IL with bruised left shoulder
29789.0,2019-11-02,Pistons,, Tim Frazier,placed on IL with strained right shoulder
29790.0,2019-11-02,Pistons, Jordan Bone,,activated from IL
29791.0,2019-11-02,Wizards,, Jordan McRae,placed on IL with fractured finger
29792.0,2019-11-03,Bulls, Chandler Hutchison,,activated from IL
29793.0,2019-11-03,Heat, Dion Waiters,,activated from IL
29794.0,2019-11-03,Jazz,, Emmanuel Mudiay,placed on IL with left hamstring injury
29795.0,2019-11-03,Mavericks,, Maximilian Kleber / Maxi Kleber,placed on IL with bruised right knee
29796.0,2019-11-03,Mavericks, Ryan Broekhoff,,activated from IL
29797.0,2019-11-03,Pacers,, Domantas Sabonis,placed on IL with left calf injury
29798.0,2019-11-04,Blazers,, Zach Collins,placed on IL with surgery on left shoulder
29799.0,2019-11-04,Grizzlies,, Grayson Allen,placed on IL with sore left ankle
29800.0,2019-11-04,Grizzlies,, Jaren Jackson Jr.,placed on IL with sore right knee
29801.0,2019-11-04,Nets, Nicolas Claxton / Nic Claxton,,activated from IL
29802.0,2019-11-04,Pistons,, Derrick Rose,placed on IL with right hamstring injury
29803.0,2019-11-04,Wizards, C.J. Miles,,activated from IL
29804.0,2019-11-05,Cavaliers, Matthew Dellavedova,,activated from IL
29805.0,2019-11-05,Celtics,, Romeo Langford,placed on IL with illness
29806.0,2019-11-05,Celtics, Robert Williams III,,activated from IL
29807.0,2019-11-05,Hawks, Trae Young,,activated from IL
29808.0,2019-11-05,Heat,, Dion Waiters,placed on IL
29809.0,2019-11-05,Heat, Derrick Jones Jr.,,activated from IL
29810.0,2019-11-05,Magic, Michael Carter-Williams,,activated from IL
29811.0,2019-11-05,Nuggets,, Vlatko Cancar,placed on IL
29812.0,2019-11-05,Nuggets, Will Barton,,activated from IL
29813.0,2019-11-05,Thunder, Steven Adams,,activated from IL
29814.0,2019-11-05,Celtics, Enes Kanter / Enes Freedom,,activated from IL
29815.0,2019-11-05,Magic, Melvin Frazier Jr.,,activated from IL
29816.0,2019-11-06,Clippers,, Kawhi Leonard,placed on IL
29817.0,2019-11-06,Grizzlies, Jaren Jackson Jr.,,activated from IL
29818.0,2019-11-06,Magic,, Terrence Ross,placed on IL with sore right knee
29819.0,2019-11-06,Mavericks,, Ryan Broekhoff,placed on IL
29820.0,2019-11-06,Mavericks, Maximilian Kleber / Maxi Kleber,,activated from IL
29821.0,2019-11-06,Pacers,, Jeremy Lamb,placed on IL with sprained left ankle
29822.0,2019-11-06,Pacers, Domantas Sabonis,,activated from IL
29823.0,2019-11-06,Raptors,, Patrick McCaw,placed on IL with left knee injury
29824.0,2019-11-06,Rockets,, Eric Gordon,placed on IL with left hamstring injury
29825.0,2019-11-06,Timberwolves,, Jeff Teague,placed on IL with illness
29826.0,2019-11-06,Warriors,, Draymond Green,placed on IL with left index finger injury
29827.0,2019-11-06,Wizards, Jordan McRae,,activated from IL
29828.0,2019-11-07,Celtics,, Enes Kanter / Enes Freedom,placed on IL with bruised left knee
29829.0,2019-11-07,Celtics, Jaylen Brown,,activated from IL
29830.0,2019-11-07,Clippers, Kawhi Leonard,,activated from IL
29831.0,2019-11-07,Heat,, Justise Winslow,placed on IL with concussion
29832.0,2019-11-08,76ers,, Ben Simmons,placed on IL with right shoulder injury
29833.0,2019-11-08,Kings, Harry Giles III,,activated from IL
29834.0,2019-11-08,Knicks,, Mitchell Robinson,placed on IL with concussion
29835.0,2019-11-08,Nets,, DeAndre Jordan,placed on IL with sprained left ankle
29836.0,2019-11-08,Pacers,, Goga Bitadze,placed on IL with concussion
29837.0,2019-11-09,Bucks,, Kyle Korver,placed on IL with bruised head
29838.0,2019-11-09,Bulls,, Otto Porter Jr.,placed on IL with sprained left foot
29839.0,2019-11-09,Grizzlies,, Brandon Clarke,placed on IL with back injury
29840.0,2019-11-09,Mavericks, Ryan Broekhoff,,activated from IL
29841.0,2019-11-09,Pelicans,, Lonzo Ball,placed on IL with strained right adductor
29842.0,2019-11-09,Raptors,, Serge Ibaka,placed on IL with sprained right ankle
29843.0,2019-11-09,Rockets, Eric Gordon,,activated from IL
29844.0,2019-11-10,Hawks, Allen Crabbe,,activated from IL
29845.0,2019-11-10,Magic, Terrence Ross,,activated from IL
29846.0,2019-11-10,Nets, DeAndre Jordan,,activated from IL
29847.0,2019-11-10,Raptors,, Kyle Lowry,placed on IL with fractured left thumb
29848.0,2019-11-10,Thunder,, Steven Adams,placed on IL with bruised left knee
29849.0,2019-11-11,Celtics,, Gordon Hayward,placed on IL with fractured left hand
29850.0,2019-11-11,Celtics, Enes Kanter / Enes Freedom,,activated from IL
29851.0,2019-11-11,Grizzlies, Brandon Clarke,,activated from IL
29852.0,2019-11-11,Jazz, Emmanuel Mudiay,,activated from IL
29853.0,2019-11-11,Mavericks,, Ryan Broekhoff,placed on IL
29854.0,2019-11-11,Pistons,, Khyri Thomas,placed on IL with stress reaction in right foot
29855.0,2019-11-11,Pistons, Blake Griffin,,activated from IL
29856.0,2019-11-11,Pistons, Derrick Rose,,activated from IL
29857.0,2019-11-11,Pistons, Tim Frazier,,activated from IL
29858.0,2019-11-11,Warriors, Draymond Green,,activated from IL
29859.0,2019-11-11,Celtics, Romeo Langford,,activated from IL
29860.0,2019-11-12,76ers,, Trey Burke,placed on IL with left calf injury
29861.0,2019-11-12,76ers, Ben Simmons,,activated from IL
29862.0,2019-11-12,76ers, Shake Milton,,activated from IL
29863.0,2019-11-12,Heat,, James Johnson,placed on IL with illness
29864.0,2019-11-12,Kings,, De'Aaron Fox,placed on IL with sprained left ankle
29865.0,2019-11-12,Lakers, Rajon Rondo,,activated from IL
29866.0,2019-11-12,Nets,, Caris LeVert,placed on IL with right thumb injury (surgery)
29867.0,2019-11-12,Rockets,, Eric Gordon,placed on IL with surgery on right knee
29868.0,2019-11-12,Thunder, Steven Adams,,activated from IL
29869.0,2019-11-12,Warriors,, Damion Lee,placed on IL with fractured right hand
29870.0,2019-11-13,76ers, Trey Burke,,activated from IL
29871.0,2019-11-13,Celtics,, Daniel Theis,placed on IL with finger injury
29872.0,2019-11-13,Clippers,, Landry Shamet,placed on IL with sprained left ankle
29873.0,2019-11-13,Hornets,, Dwayne Bacon,placed on IL with sore right knee
29874.0,2019-11-13,Lakers,, Anthony Davis,placed on IL with sore right shoulder
29875.0,2019-11-13,Raptors,, Ogugua Anunoby / O.G. Anunoby,placed on IL with right eye injury
29876.0,2019-11-13,Rockets,, Danuel House Jr.,placed on IL with back injury
29877.0,2019-11-13,Timberwolves, Jeff Teague,,activated from IL
29878.0,2019-11-14,Bucks,, Khris Middleton,placed on IL with left thigh injury
29879.0,2019-11-14,Bucks, Kyle Korver,,activated from IL
29880.0,2019-11-14,Clippers,, Patrick Beverley,placed on IL with left calf injury
29881.0,2019-11-14,Clippers, Paul George,,activated from IL
29882.0,2019-11-14,Hawks,, Kevin Huerter,placed on IL with strained rotator cuff in left shoulder
29883.0,2019-11-14,Heat, James Johnson,,activated from IL
29884.0,2019-11-14,Knicks, Mitchell Robinson,,activated from IL
29885.0,2019-11-15,Celtics,, Romeo Langford,placed on IL
29886.0,2019-11-15,Celtics, Daniel Theis,,activated from IL
29887.0,2019-11-15,Kings,, Trevor Ariza,placed on IL with right groin injury
29888.0,2019-11-15,Lakers,, Avery Bradley,placed on IL with right leg injury
29889.0,2019-11-15,Lakers, Anthony Davis,,activated from IL
29890.0,2019-11-15,Magic,, Jonathan Isaac,placed on IL with sprained right ankle
29891.0,2019-11-15,Pacers, Goga Bitadze,,activated from IL
29892.0,2019-11-15,Pistons,, Jordan Bone,placed on IL
29893.0,2019-11-15,Rockets,, Clint Capela,placed on IL with concussion
29894.0,2019-11-15,Timberwolves,, Andrew Wiggins,placed on IL for personal reasons
29895.0,2019-11-15,Timberwolves, Keita Bates-Diop,,activated from IL
29896.0,2019-11-15,Jazz, Dante Exum,,activated from IL
29897.0,2019-11-16,Clippers,, Kawhi Leonard,placed on IL with bruised left knee
29898.0,2019-11-16,Hawks, Chandler Parsons,,activated from IL
29899.0,2019-11-16,Hawks, Evan Turner,,activated from IL
29900.0,2019-11-16,Hornets, Dwayne Bacon,,activated from IL
29901.0,2019-11-16,Hornets, Nicolas Batum,,activated from IL
29902.0,2019-11-16,Pacers,, Malcolm Brogdon,placed on IL with sore lower back
29903.0,2019-11-16,Pacers,, T.J. McConnell,placed on IL with right groin injury
29904.0,2019-11-16,Pacers, Myles Turner,,activated from IL
29905.0,2019-11-16,Pelicans,, Jahlil Okafor,placed on IL with sprained left ankle
29906.0,2019-11-16,Raptors, Ogugua Anunoby / O.G. Anunoby,,activated from IL
29907.0,2019-11-17,Cavaliers,, Larry Nance Jr.,placed on IL with sprained left thumb
29908.0,2019-11-17,Cavaliers, Ante Zizic,,activated from IL
29909.0,2019-11-17,Kings, Trevor Ariza,,activated from IL
29910.0,2019-11-17,Pelicans,, Derrick Favors,placed on IL with lower back spasms
29911.0,2019-11-17,Timberwolves,, Andrew Wiggins,placed on IL with illness
29912.0,2019-11-17,Pelicans, Jahlil Okafor,,activated from IL
29913.0,2019-11-18,Bulls,, Luke Kornet,placed on IL recovering from surgery on sinus
29914.0,2019-11-18,Cavaliers,, Kevin Love,placed on IL with bruised lower back
29915.0,2019-11-18,Clippers, Patrick Beverley,,activated from IL
29916.0,2019-11-18,Nets,, Kyrie Irving,placed on IL with right shoulder injury
29917.0,2019-11-18,Raptors,, Stanley Johnson,placed on IL with left groin injury
29918.0,2019-11-18,Rockets, Clint Capela,,activated from IL
29919.0,2019-11-18,Rockets, Danuel House Jr.,,activated from IL
29920.0,2019-11-18,Timberwolves,, Shabazz Napier,placed on IL with strained right hamstring
29921.0,2019-11-18,Timberwolves, Naz Reid,,activated from IL
29922.0,2019-11-19,Kings,, Trevor Ariza,placed on IL with right groin injury
29923.0,2019-11-20,76ers,, Josh Richardson,placed on IL with right hip flexor injury
29924.0,2019-11-20,Bulls,, Chandler Hutchison,placed on IL with shin injury
29925.0,2019-11-20,Bulls, Max Strus,,activated from IL
29926.0,2019-11-20,Cavaliers,, Brandon Knight,placed on IL with sprained right ankle
29927.0,2019-11-20,Cavaliers,, Tristan Thompson,placed on IL
29928.0,2019-11-20,Cavaliers, Kevin Love,,activated from IL
29929.0,2019-11-20,Cavaliers, Larry Nance Jr.,,activated from IL
29930.0,2019-11-20,Clippers, Kawhi Leonard,,activated from IL
29931.0,2019-11-20,Jazz,, Nigel Williams-Goss,placed on IL
29932.0,2019-11-20,Magic,, Michael Carter-Williams,placed on IL with hip injury
29933.0,2019-11-20,Magic, Jonathan Isaac,,activated from IL
29934.0,2019-11-20,Mavericks,, Seth Curry,placed on IL with illness
29935.0,2019-11-20,Mavericks, Ryan Broekhoff,,activated from IL
29936.0,2019-11-20,Spurs,, Derrick White,placed on IL with sore left foot
29937.0,2019-11-20,Timberwolves,, Jake Layman,placed on IL with toe injury
29938.0,2019-11-20,Timberwolves,, Naz Reid,placed on IL
29939.0,2019-11-20,Timberwolves, Shabazz Napier,,activated from IL
29940.0,2019-11-20,Blazers, Pau Gasol,,activated from IL
29941.0,2019-11-21,Blazers,, Hassan Whiteside,placed on IL with right hip injury
29942.0,2019-11-21,Pelicans, Lonzo Ball,,activated from IL
29943.0,2019-11-22,Cavaliers, Brandon Knight,,activated from IL
29944.0,2019-11-22,Cavaliers, Tristan Thompson,,activated from IL
29945.0,2019-11-22,Hawks,, Cameron Reddish / Cam Reddish,placed on IL with sprained left wrist
29946.0,2019-11-22,Rockets,, Danuel House Jr.,placed on IL with sore left shoulder
29947.0,2019-11-23,76ers,, Furkan Korkmaz,placed on IL with sprained left ankle
29948.0,2019-11-23,76ers, Josh Richardson,,activated from IL
29949.0,2019-11-23,Blazers,, Damian Lillard,placed on IL with back spasms
29950.0,2019-11-23,Blazers, Damian Lillard,,activated from IL
29951.0,2019-11-23,Bucks,, Ersan Ilyasova,placed on IL with sore left heel
29952.0,2019-11-23,Bucks, Dragan Bender,,activated from IL
29953.0,2019-11-23,Bulls, Chandler Hutchison,,activated from IL
29954.0,2019-11-23,Grizzlies, Grayson Allen,,activated from IL
29955.0,2019-11-23,Magic,, Aaron Gordon,placed on IL with bruised right ankle
29956.0,2019-11-23,Pacers,, JaKarr Sampson,placed on IL with sore back
29957.0,2019-11-23,Pacers, Jeremy Lamb,,activated from IL
29958.0,2019-11-23,Pacers, T.J. McConnell,,activated from IL
29959.0,2019-11-23,Pistons,, Blake Griffin,placed on IL with left hamstring injury
29960.0,2019-11-23,Pistons,, Tony Snell,placed on IL with strained left hip
29961.0,2019-11-23,Pistons, Jordan Bone,,activated from IL
29962.0,2019-11-23,Pistons, Sekou Doumbouya,,activated from IL
29963.0,2019-11-23,Raptors,, Dewan Hernandez,placed on IL with sprained right thumb
29964.0,2019-11-23,Spurs, Derrick White,,activated from IL
29965.0,2019-11-23,Timberwolves,, Robert Covington,placed on IL for personal reasons
29966.0,2019-11-24,Mavericks,, Ryan Broekhoff,placed on IL
29967.0,2019-11-24,Mavericks, Seth Curry,,activated from IL
29968.0,2019-11-24,Rockets, Danuel House Jr.,,activated from IL
29969.0,2019-11-25,76ers,, Kyle O'Quinn,placed on IL with strained left calf
29970.0,2019-11-25,76ers, Furkan Korkmaz,,activated from IL
29971.0,2019-11-25,Blazers,, Gary Trent Jr.,placed on IL with strained right hamstring
29972.0,2019-11-25,Blazers, Hassan Whiteside,,activated from IL
29973.0,2019-11-25,Bucks,, George Hill,placed on IL with sore back
29974.0,2019-11-25,Bucks, Ersan Ilyasova,,activated from IL
29975.0,2019-11-25,Bulls,, Max Strus,placed on IL
29976.0,2019-11-25,Celtics,, Daniel Theis,placed on IL with illness
